altura,latitud,longitud
9218,-75.452483875,34.6528487084
9217,-75.4564168039,34.6460633215
9216,-75.4603487133,34.6392785899
9215,-75.4642796034,34.6324945135
9214,-75.4682094745,34.6257110925
9213,-75.4721383267,34.6189283268
9212,-75.4760661604,34.6121462163
9211,-75.4799929757,34.6053647611
9210,-75.4839187729,34.5985839612
9209,-75.4878435521,34.5918038165
9208,-75.4917673136,34.5850243271
9207,-75.4956900577,34.5782454929
9206,-75.4996117844,34.571467314
9205,-75.5035324941,34.5646897903
9204,-75.507452187,34.5579129218
9203,-75.5113708633,34.5511367086
9202,-75.5152885232,34.5443611506
9201,-75.519205167,34.5375862478
9200,-75.5231207948,34.5308120002
9199,-75.5270354069,34.5240384078
9198,-75.5309490035,34.5172654706
9197,-75.5348615848,34.5104931885
9196,-75.538773151,34.5037215617
9195,-75.5426837024,34.49695059
9194,-75.5465932392,34.4901802735
9193,-75.5505017616,34.4834106122
9192,-75.5544092699,34.476641606
9191,-75.5583157641,34.469873255
9190,-75.5622212447,34.4631055592
9189,-75.5661257117,34.4563385184
9188,-75.5700291655,34.4495721328
9187,-75.5739316061,34.4428064024
9186,-75.5778330339,34.436041327
9185,-75.5817334491,34.4292769068
9184,-75.5856328519,34.4225131417
9183,-75.5895312425,34.4157500316
9182,-75.5934286211,34.4089875767
9181,-75.5973249879,34.4022257769
9180,-75.6012203433,34.3954646322
9179,-75.6051146873,34.3887041425
9178,-75.6090080202,34.3819443079
9177,-75.6129003423,34.3751851284
9176,-75.6167916537,34.3684266039
9175,-75.6206819547,34.3616687345
9174,-75.6245712455,34.3549115202
9173,-75.6284595263,34.3481549609
9172,-75.6323467973,34.3413990566
9171,-75.6362330588,34.3346438074
9170,-75.6401183109,34.3278892132
9169,-75.644002554,34.321135274
9168,-75.6478857881,34.3143819898
9167,-75.6517680136,34.3076293606
9166,-75.6556492307,34.3008773865
9165,-75.6595294395,34.2941260673
9164,-75.6634086403,34.2873754031
9163,-75.6672868333,34.2806253939
9162,-75.6711640188,34.2738760397
9161,-75.6750401969,34.2671273404
9160,-75.6789153679,34.2603792962
9159,-75.682789532,34.2536319068
9158,-75.6866626894,34.2468851725
9157,-75.6905348403,34.240139093
9156,-75.694405985,34.2333936686
9155,-75.6982761236,34.226648899
9154,-75.7021452564,34.2199047844
9153,-75.7060133837,34.2131613247
9152,-75.7098805056,34.20641852
9151,-75.7137466223,34.1996763701
9150,-75.7176117341,34.1929348752
9149,-75.7214758412,34.1861940351
9148,-75.7253389438,34.1794538499
9147,-75.7292010421,34.1727143197
9146,-75.7330621364,34.1659754443
9145,-75.7369222269,34.1592372238
9144,-75.7407813137,34.1524996581
9143,-75.7446393972,34.1457627474
9142,-75.7484964774,34.1390264914
9141,-75.7523525547,34.1322908904
9140,-75.7562076293,34.1255559442
9139,-75.7600617014,34.1188216528
9138,-75.7639147712,34.1120880162
9137,-75.7677668389,34.1053550345
9136,-75.7716179047,34.0986227076
9135,-75.7754679689,34.0918910355
9134,-75.7793170317,34.0851600183
9133,-75.7831650933,34.0784296558
9132,-75.7870121539,34.0716999481
9131,-75.7908582137,34.0649708952
9130,-75.794703273,34.0582424972
9129,-75.798547332,34.0515147538
9128,-75.8023903908,34.0447876653
9127,-75.8062324498,34.0380612315
9126,-75.8100735092,34.0313354525
9125,-75.813913569,34.0246103283
9124,-75.8177526297,34.0178858588
9123,-75.8215906913,34.011162044
9122,-75.8254277542,34.004438884
9121,-75.8292638185,33.9977163787
9120,-75.8330988844,33.9909945282
9119,-75.8369329522,33.9842733323
9118,-75.8407660221,33.9775527912
9117,-75.8445980942,33.9708329048
9116,-75.848429169,33.964113673
9115,-75.8522592464,33.957395096
9114,-75.8560883268,33.9506771737
9113,-75.8599164104,33.943959906
9112,-75.8637434974,33.9372432931
9111,-75.867569588,33.9305273348
9110,-75.8713946825,33.9238120312
9109,-75.875218781,33.9170973822
9108,-75.8790418837,33.9103833879
9107,-75.882863991,33.9036700482
9106,-75.886685103,33.8969573632
9105,-75.8905052199,33.8902453328
9104,-75.8943243419,33.883533957
9103,-75.8981424694,33.8768232359
9102,-75.9019596024,33.8701131694
9101,-75.9057757412,33.8634037575
9100,-75.909590886,33.8566950002
9099,-75.9134050371,33.8499868974
9098,-75.9172181946,33.8432794493
9097,-75.9210303588,33.8365726558
9096,-75.9248415299,33.8298665169
9095,-75.9286517081,33.8231610325
9094,-75.9324608937,33.8164562027
9093,-75.9362690868,33.8097520275
9092,-75.9400762876,33.8030485068
9091,-75.9438824965,33.7963456407
9090,-75.9476877135,33.7896434291
9089,-75.951491939,33.7829418721
9088,-75.9552951731,33.7762409696
9087,-75.9590974161,33.7695407217
9086,-75.9628986682,33.7628411282
9085,-75.9666989295,33.7561421893
9084,-75.9704982004,33.7494439049
9083,-75.974296481,33.7427462749
9082,-75.9780937715,33.7360492995
9081,-75.9818900722,33.7293529786
9080,-75.9856853833,33.7226573121
9079,-75.989479705,33.7159623002
9078,-75.9932730376,33.7092679427
9077,-75.9970653811,33.7025742397
9076,-76.0008567359,33.6958811911
9075,-76.0046471022,33.689188797
9074,-76.0084364802,33.6824970574
9073,-76.0122248701,33.6758059722
9072,-76.0160122721,33.6691155414
9071,-76.0197986865,33.6624257651
9070,-76.0235841134,33.6557366431
9069,-76.0273685531,33.6490481757
9068,-76.0311520058,33.6423603626
9067,-76.0349344718,33.6356732039
9066,-76.0387159511,33.6289866996
9065,-76.0424964442,33.6223008498
9064,-76.046275951,33.6156156543
9063,-76.050054472,33.6089311132
9062,-76.0538320073,33.6022472265
9061,-76.0576085571,33.5955639941
9060,-76.0613841216,33.5888814161
9059,-76.0651587011,33.5821994925
9058,-76.0689322958,33.5755182233
9057,-76.0727049058,33.5688376083
9056,-76.0764765315,33.5621576478
9055,-76.080247173,33.5554783415
9054,-76.0840168305,33.5487996896
9053,-76.0877855043,33.542121692
9052,-76.0915531946,33.5354443488
9051,-76.0953199016,33.5287676598
9050,-76.0990856255,33.5220916251
9049,-76.1028503665,33.5154162448
9048,-76.1066141249,33.5087415187
9047,-76.1103769008,33.502067447
9046,-76.1141386945,33.4953940295
9045,-76.1178995062,33.4887212663
9044,-76.1216593361,33.4820491573
9043,-76.1254181845,33.4753777027
9042,-76.1291760515,33.4687069022
9041,-76.1329329374,33.4620367561
9040,-76.1366888423,33.4553672641
9039,-76.1404437666,33.4486984265
9038,-76.1441977104,33.442030243
9037,-76.1479506739,33.4353627138
9036,-76.1517026573,33.4286958388
9035,-76.155453661,33.422029618
9034,-76.159203685,33.4153640514
9033,-76.1629527296,33.4086991391
9032,-76.166700795,33.4020348809
9031,-76.1704478815,33.3953712769
9030,-76.1741939892,33.3887083271
9029,-76.1779391184,33.3820460315
9028,-76.1816832693,33.3753843901
9027,-76.1854264421,33.3687234028
9026,-76.189168637,33.3620630697
9025,-76.1929098542,33.3554033908
9024,-76.196650094,33.348744366
9023,-76.2003893566,33.3420859953
9022,-76.2041276421,33.3354282788
9021,-76.2078649509,33.3287712164
9020,-76.211601283,33.3221148081
9019,-76.2153366388,33.315459054
9018,-76.2190710185,33.308803954
9017,-76.2228044222,33.3021495081
9016,-76.2265368502,33.2954957162
9015,-76.2302683027,33.2888425785
9014,-76.23399878,33.2821900949
9013,-76.2377282821,33.2755382653
9012,-76.2414568094,33.2688870899
9011,-76.2451843621,33.2622365685
9010,-76.2489109404,33.2555867011
9009,-76.2526365444,33.2489374879
9008,-76.2563611745,33.2422889287
9007,-76.2600848308,33.2356410235
9006,-76.2638075135,33.2289937724
9005,-76.2675292229,33.2223471753
9004,-76.2712499592,33.2157012322
9003,-76.2749697226,33.2090559432
9002,-76.2786885133,33.2024113081
9001,-76.2824063316,33.1957673271
9000,-76.2861231775,33.1891240001
8999,-76.2898390515,33.1824813271
8998,-76.2935539536,33.1758393081
8997,-76.2972678841,33.1691979431
8996,-76.3009808432,33.1625572321
8995,-76.3046928311,33.155917175
8994,-76.3084038481,33.1492777719
8993,-76.3121138943,33.1426390228
8992,-76.31582297,33.1360009276
8991,-76.3195310754,33.1293634864
8990,-76.3232382107,33.1227266991
8989,-76.3269443761,33.1160905658
8988,-76.3306495718,33.1094550864
8987,-76.3343537981,33.1028202609
8986,-76.3380570552,33.0961860894
8985,-76.3417593432,33.0895525718
8984,-76.3454606625,33.082919708
8983,-76.3491610131,33.0762874982
8982,-76.3528603954,33.0696559423
8981,-76.3565588095,33.0630250403
8980,-76.3602562557,33.0563947921
8979,-76.3639527342,33.0497651979
8978,-76.3676482451,33.0431362575
8977,-76.3713427888,33.036507971
8976,-76.3750363654,33.0298803383
8975,-76.3787289751,33.0232533595
8974,-76.3824206181,33.0166270346
8973,-76.3861112948,33.0100013635
8972,-76.3898010052,33.0033763462
8971,-76.3934897496,32.9967519828
8970,-76.3971775282,32.9901282731
8969,-76.4008643413,32.9835052173
8968,-76.404550189,32.9768828154
8967,-76.4082350716,32.9702610672
8966,-76.4119189892,32.9636399728
8965,-76.4156019421,32.9570195323
8964,-76.4192839306,32.9503997455
8963,-76.4229649547,32.9437806125
8962,-76.4266450148,32.9371621333
8961,-76.4303241111,32.9305443078
8960,-76.4340022437,32.9239271361
8959,-76.4376794128,32.9173106182
8958,-76.4413556188,32.9106947541
8957,-76.4450308618,32.9040795436
8956,-76.448705142,32.897464987
8955,-76.4523784597,32.890851084
8954,-76.456050815,32.8842378348
8953,-76.4597222082,32.8776252393
8952,-76.4633926395,32.8710132975
8951,-76.4670621091,32.8644020095
8950,-76.4707306172,32.8577913751
8949,-76.474398164,32.8511813945
8948,-76.4780647497,32.8445720675
8947,-76.4817303747,32.8379633943
8946,-76.485395039,32.8313553747
8945,-76.4890587428,32.8247480088
8944,-76.4927214865,32.8181412965
8943,-76.4963832702,32.8115352379
8942,-76.5000440942,32.804929833
8941,-76.5037039586,32.7983250818
8940,-76.5073628636,32.7917209841
8939,-76.5110208096,32.7851175402
8938,-76.5146777966,32.7785147498
8937,-76.5183338249,32.7719126131
8936,-76.5219888947,32.76531113
8935,-76.5256430063,32.7587103005
8934,-76.5292961599,32.7521101246
8933,-76.5329483556,32.7455106024
8932,-76.5365995936,32.7389117337
8931,-76.5402498743,32.7323135186
8930,-76.5438991978,32.7257159571
8929,-76.5475475643,32.7191190492
8928,-76.551194974,32.7125227949
8927,-76.5548414272,32.7059271941
8926,-76.558486924,32.6993322469
8925,-76.5621314647,32.6927379533
8924,-76.5657750495,32.6861443132
8923,-76.5694176787,32.6795513266
8922,-76.5730593523,32.6729589936
8921,-76.5767000707,32.6663673141
8920,-76.580339834,32.6597762881
8919,-76.5839786425,32.6531859157
8918,-76.5876164964,32.6465961968
8917,-76.5912533958,32.6400071313
8916,-76.5948893411,32.6334187194
8915,-76.5985243324,32.626830961
8914,-76.6021583699,32.6202438561
8913,-76.6057914538,32.6136574046
8912,-76.6094235845,32.6070716067
8911,-76.613054762,32.6004864622
8910,-76.6166849865,32.5939019711
8909,-76.6203142584,32.5873181336
8908,-76.6239425778,32.5807349494
8907,-76.627569945,32.5741524188
8906,-76.6311963601,32.5675705415
8905,-76.6348218233,32.5609893178
8904,-76.6384463349,32.5544087474
8903,-76.6420698951,32.5478288305
8902,-76.6456925041,32.5412495669
8901,-76.6493141621,32.5346709568
8900,-76.6529348693,32.5280930001
8899,-76.656554626,32.5215156968
8898,-76.6601734324,32.5149390469
8897,-76.6637912885,32.5083630504
8896,-76.6674081948,32.5017877073
8895,-76.6710241514,32.4952130175
8894,-76.6746391585,32.4886389811
8893,-76.6782532163,32.4820655981
8892,-76.681866325,32.4754928684
8891,-76.6854784849,32.4689207921
8890,-76.6890896961,32.4623493691
8889,-76.692699959,32.4557785995
8888,-76.6963092736,32.4492084832
8887,-76.6999176402,32.4426390202
8886,-76.703525059,32.4360702106
8885,-76.7071315302,32.4295020543
8884,-76.7107370541,32.4229345512
8883,-76.7143416309,32.4163677015
8882,-76.7179452607,32.4098015051
8881,-76.7215479438,32.403235962
8880,-76.7251496804,32.3966710721
8879,-76.7287504707,32.3901068356
8878,-76.7323503149,32.3835432523
8877,-76.7359492133,32.3769803223
8876,-76.7395471659,32.3704180455
8875,-76.7431441732,32.363856422
8874,-76.7467402352,32.3572954518
8873,-76.7503353523,32.3507351347
8872,-76.7539295245,32.344175471
8871,-76.7575227521,32.3376164604
8870,-76.7611150353,32.3310581031
8869,-76.7647063744,32.324500399
8868,-76.7682967696,32.3179433482
8867,-76.771886221,32.3113869505
8866,-76.7754747288,32.304831206
8865,-76.7790622934,32.2982761148
8864,-76.7826489149,32.2917216767
8863,-76.7862345934,32.2851678918
8862,-76.7898193294,32.2786147601
8861,-76.7934031228,32.2720622815
8860,-76.796985974,32.2655104561
8859,-76.8005678832,32.2589592839
8858,-76.8041488505,32.2524087648
8857,-76.8077288762,32.2458588989
8856,-76.8113079606,32.2393096861
8855,-76.8148861037,32.2327611265
8854,-76.8184633059,32.22621322
8853,-76.8220395673,32.2196659666
8852,-76.8256148882,32.2131193663
8851,-76.8291892687,32.2065734192
8850,-76.8327627091,32.2000281251
8849,-76.8363352096,32.1934834842
8848,-76.8399067704,32.1869394963
8847,-76.8434773917,32.1803961616
8846,-76.8470470738,32.1738534799
8845,-76.8506158168,32.1673114513
8844,-76.8541836209,32.1607700757
8843,-76.8577504864,32.1542293532
8842,-76.8613164135,32.1476892838
8841,-76.8648814024,32.1411498674
8840,-76.8684454532,32.1346111041
8839,-76.8720085663,32.1280729938
8838,-76.8755707418,32.1215355366
8837,-76.8791319799,32.1149987324
8836,-76.8826922809,32.1084625812
8835,-76.886251645,32.101927083
8834,-76.8898100723,32.0953922378
8833,-76.8933675631,32.0888580457
8832,-76.8969241176,32.0823245065
8831,-76.900479736,32.0757916203
8830,-76.9040344186,32.0692593871
8829,-76.9075881655,32.0627278069
8828,-76.9111409769,32.0561968797
8827,-76.914692853,32.0496666054
8826,-76.9182437942,32.0431369841
8825,-76.9217938005,32.0366080158
8824,-76.9253428722,32.0300797004
8823,-76.9288910095,32.0235520379
8822,-76.9324382127,32.0170250284
8821,-76.9359844818,32.0104986718
8820,-76.9395298173,32.0039729681
8819,-76.9430742191,31.9974479174
8818,-76.9466176876,31.9909235196
8817,-76.950160223,31.9843997746
8816,-76.9537018255,31.9778766826
8815,-76.9572424953,31.9713542435
8814,-76.9607822326,31.9648324573
8813,-76.9643210376,31.9583113239
8812,-76.9678589105,31.9517908435
8811,-76.9713958516,31.9452710159
8810,-76.974931861,31.9387518411
8809,-76.978466939,31.9322333193
8808,-76.9820010858,31.9257154502
8807,-76.9855343016,31.9191982341
8806,-76.9890665866,31.9126816707
8805,-76.9925979409,31.9061657603
8804,-76.996128365,31.8996505026
8803,-76.9996578588,31.8931358978
8802,-77.0031864227,31.8866219457
8801,-77.0067140568,31.8801086465
8800,-77.0102407615,31.8735960001
8799,-77.0137665368,31.8670840065
8798,-77.0172913829,31.8605726657
8797,-77.0208153002,31.8540619777
8796,-77.0243382888,31.8475519425
8795,-77.027860349,31.84104256
8794,-77.0313814808,31.8345338303
8793,-77.0349016846,31.8280257534
8792,-77.0384209606,31.8215183292
8791,-77.041939309,31.8150115578
8790,-77.0454567299,31.8085054391
8789,-77.0489732236,31.8019999732
8788,-77.0524887903,31.79549516
8787,-77.0560034302,31.7889909995
8786,-77.0595171436,31.7824874918
8785,-77.0630299305,31.7759846367
8784,-77.0665417914,31.7694824344
8783,-77.0700527263,31.7629808848
8782,-77.0735627354,31.7564799879
8781,-77.077071819,31.7499797437
8780,-77.0805799774,31.7434801521
8779,-77.0840872106,31.7369812133
8778,-77.0875935189,31.7304829271
8777,-77.0910989025,31.7239852936
8776,-77.0946033617,31.7174883127
8775,-77.0981068966,31.7109919845
8774,-77.1016095075,31.7044963089
8773,-77.1051111945,31.698001286
8772,-77.108611958,31.6915069158
8771,-77.1121117979,31.6850131981
8770,-77.1156107147,31.6785201331
8769,-77.1191087085,31.6720277207
8768,-77.1226057795,31.665535961
8767,-77.126101928,31.6590448538
8766,-77.129597154,31.6525543992
8765,-77.133091458,31.6460645972
8764,-77.1365848399,31.6395754479
8763,-77.1400773002,31.6330869511
8762,-77.1435688389,31.6265991069
8761,-77.1470594563,31.6201119152
8760,-77.1505491526,31.6136253761
8759,-77.154037928,31.6071394896
8758,-77.1575257828,31.6006542556
8757,-77.161012717,31.5941696742
8756,-77.164498731,31.5876857453
8755,-77.167983825,31.581202469
8754,-77.1714679991,31.5747198452
8753,-77.1749512536,31.5682378739
8752,-77.1784335887,31.5617565551
8751,-77.1819150045,31.5552758889
8750,-77.1853955014,31.5487958751
8749,-77.1888750794,31.5423165139
8748,-77.1923537389,31.5358378051
8747,-77.19583148,31.5293597488
8746,-77.199308303,31.5228823451
8745,-77.202784208,31.5164055937
8744,-77.2062591952,31.5099294949
8743,-77.209733265,31.5034540485
8742,-77.2132064174,31.4969792546
8741,-77.2166786527,31.4905051131
8740,-77.2201499711,31.4840316241
8739,-77.2236203728,31.4775587875
8738,-77.227089858,31.4710866034
8737,-77.230558427,31.4646150717
8736,-77.2340260799,31.4581441924
8735,-77.2374928169,31.4516739655
8734,-77.2409586383,31.445204391
8733,-77.2444235443,31.438735469
8732,-77.247887535,31.4322671993
8731,-77.2513506108,31.425799582
8730,-77.2548127717,31.4193326171
8729,-77.258274018,31.4128663046
8728,-77.26173435,31.4064006445
8727,-77.2651937677,31.3999356367
8726,-77.2686522715,31.3934712813
8725,-77.2721098616,31.3870075782
8724,-77.2755665381,31.3805445275
8723,-77.2790223012,31.3740821292
8722,-77.2824771513,31.3676203832
8721,-77.2859310884,31.3611592895
8720,-77.2893841128,31.3546988481
8719,-77.2928362247,31.3482390591
8718,-77.2962874243,31.3417799224
8717,-77.2997377118,31.3353214379
8716,-77.3031870875,31.3288636058
8715,-77.3066355515,31.322406426
8714,-77.310083104,31.3159498985
8713,-77.3135297453,31.3094940232
8712,-77.3169754755,31.3030388002
8711,-77.320420295,31.2965842295
8710,-77.3238642038,31.2901303111
8709,-77.3273072022,31.2836770449
8708,-77.3307492904,31.277224431
8707,-77.3341904686,31.2707724694
